2017-05-09T21.18.50.959,2,jjj
2017-05-09T21.19.03.457,3,49.986768,8.177923,0
2017-05-09T21.19.04.444,3,49.986967,8.178005,0.02289123
2017-05-09T21.19.05.444,3,49.987127,8.17807,0.04127932
2017-05-09T21.19.06.448,3,49.987241,8.178123,0.05450976
2017-05-09T21.19.07.448,3,49.987332,8.178166,0.06508519
2017-05-09T21.19.08.456,3,49.987395,8.178187,0.07224955
2017-05-09T21.19.09.444,3,49.987457,8.178189,0.07914512
2017-05-09T21.19.11.443,3,49.987474,8.178052,0.08912045
2017-05-09T21.19.12.448,3,49.987466,8.17797,0.09505001
2017-05-09T21.19.13.444,3,49.987446,8.177904,0.10026638
2017-05-09T21.19.14.472,3,49.987363,8.177712,0.11680728
2017-05-09T21.19.17.444,3,49.987349,8.177589,0.12573771
2017-05-09T21.19.18.448,3,49.987339,8.177515,0.13114382
2017-05-09T21.19.19.448,3,49.987324,8.177445,0.136419
2017-05-09T21.19.20.465,3,49.987313,8.177372,0.14177944
2017-05-09T21.19.21.484,3,49.987276,8.177133,0.15935475
2017-05-09T21.19.22.536,3,49.987271,8.17705,0.16531471
2017-05-09T21.19.24.488,3,49.987246,8.176971,0.17160975
2017-05-09T21.19.26.488,3,49.987238,8.176883,0.17796377
2017-05-09T21.19.29.488,3,49.98721,8.176826,0.18309216
2017-05-09T21.19.33.504,3,49.987174,8.176765,0.18901192
2017-05-09T21.19.39.484,3,49.987159,8.176681,0.19524472
2017-05-09T21.19.42.472,3,49.987159,8.17661,0.20032078
2017-05-09T21.19.48.472,3,49.987148,8.176534,0.20589028
2017-05-09T21.19.55.472,3,49.987143,8.176461,0.21113886
2017-05-09T21.20.13.116,3,49.987119,8.1764,0.21625171
2017-05-09T21.20.55.501,3,49.987081,8.176362,0.22127514
2017-05-09T21.22.17.531,3,49.987036,8.176348,0.22637804
2017-05-09T21.24.07.573,3,49.986992,8.176363,0.23138677
