2017-05-20T19.16.41.45,2,jh
2017-05-20T19.16.42.382,3,49.872834,8.151289,0
2017-05-20T19.16.53.278,3,49.872387,8.150882,0.05763009
2017-05-20T19.16.56.285,3,49.872439,8.150839,0.06418212
2017-05-20T19.16.57.25,3,49.872622,8.150779,0.08498013
2017-05-20T19.17.01.246,3,49.87278,8.151069,0.11219364
2017-05-20T19.17.06.258,3,49.872741,8.151105,0.11723962
2017-05-20T19.17.12.269,3,49.872799,8.151088,0.12380299
2017-05-20T19.17.23.257,3,49.872837,8.151131,0.1290327
2017-05-20T19.17.36.246,3,49.872865,8.151186,0.13405555
2017-05-20T19.17.43.306,3,49.872892,8.151242,0.13906744
