2017-05-10T16.28.27.759,2,jjj
2017-05-10T16.28.27.761,3,49.98708,8.176332,0
2017-05-10T16.28.27.761,3,49.987107,8.176235,0.00755689
2017-05-10T16.28.34.89,1,mazda_mx-5_nd
2017-05-10T16.28.39.887,3,49.986943,8.176381,0.02856891
2017-05-10T16.28.39.909,3,49.986848,8.176326,0.03984055
2017-05-10T16.28.39.927,3,49.986789,8.176347,0.04657066
2017-05-10T16.28.40.322,3,49.986949,8.176505,0.067645
2017-05-10T16.28.41.305,3,49.986977,8.176359,0.07853758
2017-05-10T16.28.42.299,3,49.986989,8.176443,0.08468954
2017-05-10T16.28.43.322,3,49.987043,8.176481,0.09128007
2017-05-10T16.28.44.287,3,49.98704,8.176386,0.09808019
2017-05-10T16.28.47.307,3,49.987079,8.176424,0.10319751
