2017-05-17T22.10.27.468,2,jh
2017-05-17T22.10.34.432,3,49.987127,8.176926,0
2017-05-17T22.10.35.427,3,49.987028,8.176725,0.01810214
2017-05-17T22.10.36.426,3,49.98699,8.17598,0.07153254
2017-05-17T22.10.37.434,3,49.98699,8.175637,0.096055
2017-05-17T22.10.38.442,3,49.986998,8.175763,0.10510707
2017-05-17T22.10.39.446,3,49.987,8.17585,0.11133102
2017-05-17T22.10.40.426,3,49.987,8.175951,0.11855192
2017-05-17T22.10.41.426,3,49.987023,8.176063,0.12695776
2017-05-17T22.10.43.013,1,
2017-05-17T22.11.06.243,3,49.987033,8.176148,0.13313564
2017-05-17T22.11.12.45,1,
2017-05-17T22.11.13.422,3,49.987049,8.176216,0.13831254
2017-05-17T22.11.15.321,1,mazda_mx-5_nd
2017-05-17T22.11.18.011,1,mazda_mx-5_nd
2017-05-17T22.11.24.534,1,
2017-05-17T22.11.28.614,1,
2017-05-17T22.11.30.442,1,
2017-05-17T22.11.32.733,1,
2017-05-17T22.11.34.78,1,
2017-05-17T22.11.37.274,1,opel_mokka
2017-05-17T22.12.23.377,1,mazda_mx-5_nd
