2017-05-09T20.52.14.179,2,jjj
2017-05-09T20.52.14.511,3,49.984738,8.175656,0
2017-05-09T20.52.15.499,3,49.98474,8.175636,0.00144714
2017-05-09T20.52.16.51,3,49.984745,8.175617,0.00291496
2017-05-09T20.52.17.511,3,49.98475,8.175599,0.00431687
2017-05-09T20.52.18.51,3,49.984758,8.17558,0.00594066
2017-05-09T20.52.19.51,3,49.984765,8.175563,0.00738399
2017-05-09T20.52.20.51,3,49.984775,8.175545,0.00908477
2017-05-09T20.52.21.515,3,49.984785,8.175524,0.01095313
2017-05-09T20.52.22.543,3,49.984794,8.175503,0.01275753
2017-05-09T20.52.23.494,3,49.9848,8.175484,0.01427097
2017-05-09T20.52.24.506,3,49.984805,8.175464,0.0158052
2017-05-09T20.52.25.506,3,49.98481,8.175444,0.01733942
2017-05-09T20.52.26.514,3,49.984816,8.175427,0.01872595
2017-05-09T20.52.27.51,3,49.984822,8.175408,0.02023938
2017-05-09T20.52.28.606,1,mazda_mx-5_nd
2017-05-09T20.52.28.69,3,49.98483,8.175388,0.02192344
2017-05-09T20.52.29.507,3,49.984837,8.175368,0.02355151
2017-05-09T20.52.30.523,3,49.984842,8.175348,0.02508574
2017-05-09T20.52.31.502,3,49.984847,8.175328,0.02661996
2017-05-09T20.52.32.507,3,49.984851,8.175308,0.02811748
2017-05-09T20.52.33.57,3,49.984855,8.175285,0.02982101
2017-05-09T20.52.34.523,3,49.984857,8.175264,0.03133883
2017-05-09T20.52.43.33,3,49.984858,8.175244,0.03277309
2017-05-09T20.52.43.331,3,49.98486,8.17522,0.03450338
2017-05-09T20.52.43.347,3,49.984862,8.175197,0.03616278
2017-05-09T20.52.43.347,3,49.984866,8.175176,0.03772872
2017-05-09T20.52.43.349,3,49.984869,8.175156,0.03919706
2017-05-09T20.52.43.349,3,49.984872,8.175134,0.04080498
2017-05-09T20.52.43.35,3,49.984875,8.175112,0.0424129
2017-05-09T20.52.43.426,3,49.984876,8.175089,0.0440611
2017-05-09T20.52.43.562,3,49.984876,8.175068,0.04556254
2017-05-09T20.52.44.487,3,49.984877,8.175048,0.0469968
2017-05-09T20.52.45.482,3,49.984877,8.175025,0.04864123
2017-05-09T20.52.46.51,3,49.984878,8.175,0.05043212
2017-05-09T20.52.47.514,3,49.984881,8.174976,0.05218018
2017-05-09T20.52.48.522,3,49.984883,8.174954,0.05376876
2017-05-09T20.52.49.511,3,49.984881,8.174936,0.05507478
2017-05-09T20.52.50.507,3,49.984873,8.174919,0.05658098
2017-05-09T20.52.51.514,3,49.984869,8.174908,0.05748451
2017-05-09T20.52.52.502,3,49.984873,8.174898,0.05832654
2017-05-09T20.52.53.502,3,49.984883,8.17489,0.05957697
2017-05-09T20.52.54.49,3,49.984899,8.174887,0.06136898
2017-05-09T20.52.55.502,3,49.984912,8.174886,0.06281628
2017-05-09T20.52.56.502,3,49.984926,8.174888,0.06437956
2017-05-09T20.52.57.501,3,49.984939,8.174888,0.06582509
2017-05-09T20.52.58.506,3,49.984956,8.174888,0.06771541
2017-05-09T20.52.59.506,3,49.984976,8.174884,0.06995762
2017-05-09T20.53.00.502,3,49.984996,8.174881,0.07219184
2017-05-09T20.53.01.506,3,49.985015,8.174881,0.07430454
2017-05-09T20.53.02.51,3,49.985033,8.174882,0.07630733
2017-05-09T20.53.03.57,3,49.985054,8.174889,0.07869545
2017-05-09T20.53.04.522,3,49.98507,8.174894,0.08051013
2017-05-09T20.53.13.226,3,49.985084,8.174899,0.08210738
2017-05-09T20.53.13.258,3,49.985099,8.174899,0.0837753
2017-05-09T20.53.13.258,3,49.985113,8.174902,0.08534674
2017-05-09T20.53.13.259,3,49.985125,8.174908,0.08674834
2017-05-09T20.53.13.26,3,49.985136,8.174917,0.08813042
2017-05-09T20.53.13.262,3,49.985148,8.17492,0.08948188
2017-05-09T20.53.13.263,3,49.985158,8.174912,0.09073232
2017-05-09T20.53.13.534,3,49.98516,8.174908,0.0910946
2017-05-09T20.53.14.511,3,49.985169,8.174903,0.09215728
