2017-05-17T21.50.14.657,2,jh
2017-05-17T21.50.14.71,3,49.987073,8.176176,0
2017-05-17T21.50.14.732,3,49.987115,8.176148,0.00508114
2017-05-17T21.50.16.851,1,porsche_911
2017-05-17T21.50.16.873,3,49.987131,8.176214,0.01012399
2017-05-17T21.50.16.892,3,49.987131,8.176126,0.01641545
2017-05-17T21.50.16.912,3,49.987142,8.176242,0.02479845
2017-05-17T21.50.26.402,3,49.987081,8.176279,0.03207891
2017-05-17T21.50.31.504,1,mazda_mx-5_nd
2017-05-17T21.50.40.365,1,porsche_911
2017-05-17T21.50.57.298,1,porsche_911
2017-05-17T21.51.05.2,1,porsche_911
2017-05-17T21.51.41.487,1,vw_kaefer
