2017-05-09T20.30.19.149,2,jjj
2017-05-09T20.30.22.16,3,49.987205,8.175639,0
2017-05-09T20.30.22.337,3,49.9872,8.175632,0.00074804
2017-05-09T20.30.22.496,3,49.987168,8.175646,0.00444437
2017-05-09T20.30.23.528,3,49.987142,8.175665,0.00763866
2017-05-09T20.30.24.508,3,49.987124,8.175678,0.00984544
2017-05-09T20.30.25.537,3,49.987106,8.175681,0.01185841
2017-05-09T20.30.26.544,3,49.987091,8.175681,0.01352633
2017-05-09T20.30.27.516,3,49.98708,8.175691,0.01494309
2017-05-09T20.30.28.402,1,vw_kaefer
2017-05-09T20.30.28.492,3,49.987069,8.175702,0.01639725
2017-05-09T20.30.29.54,3,49.987058,8.175704,0.01762872
2017-05-09T20.30.30.54,3,49.987045,8.175702,0.01908131
2017-05-09T20.30.31.544,3,49.987033,8.175693,0.02056269
2017-05-09T20.30.32.539,3,49.98702,8.175683,0.02217536
2017-05-09T20.30.33.559,3,49.987012,8.175674,0.02327324
2017-05-09T20.30.34.54,3,49.987004,8.175663,0.02446059
2017-05-09T20.30.35.56,3,49.986996,8.17565,0.02574711
2017-05-09T20.30.36.544,3,49.986987,8.175637,0.02711288
2017-05-09T20.30.37.544,3,49.986977,8.175627,0.02843484
2017-05-09T20.30.38.544,3,49.986969,8.175623,0.02936924
2017-05-09T20.30.39.544,3,49.986964,8.175616,0.03011728
2017-05-09T20.30.40.517,3,49.986959,8.175605,0.03108039
2017-05-09T20.30.41.544,3,49.986954,8.175587,0.03248225
2017-05-09T20.30.42.544,3,49.986946,8.175571,0.03393133
2017-05-09T20.30.43.588,3,49.986935,8.175556,0.03555803
2017-05-09T20.30.44.547,3,49.986921,8.175542,0.03740877
2017-05-09T20.30.45.549,3,49.986908,8.17553,0.03908973
2017-05-09T20.30.46.547,3,49.986893,8.175521,0.04087746
2017-05-09T20.30.47.536,3,49.986877,8.175509,0.04285263
2017-05-09T20.30.48.567,3,49.986863,8.175495,0.04470338
2017-05-09T20.30.49.548,3,49.98685,8.175478,0.04659197
2017-05-09T20.30.50.531,3,49.986839,8.175465,0.04812817
2017-05-09T20.30.51.536,3,49.986828,8.175451,0.04970865
2017-05-09T20.30.52.527,3,49.986815,8.175438,0.05142719
2017-05-09T20.30.53.539,3,49.986803,8.175427,0.05297605
2017-05-09T20.30.54.516,3,49.986791,8.17542,0.05440115
2017-05-09T20.30.55.524,3,49.986779,8.175412,0.05585291
2017-05-09T20.30.56.511,3,49.986767,8.175403,0.05733429
2017-05-09T20.30.57.504,3,49.986759,8.175396,0.05835496
2017-05-09T20.30.58.523,3,49.986755,8.175388,0.0590795
2017-05-09T20.30.59.528,3,49.986752,8.175373,0.06020261
2017-05-09T20.31.00.531,3,49.986747,8.175357,0.06147447
2017-05-09T20.31.01.503,3,49.986737,8.175343,0.06297056
2017-05-09T20.31.02.512,3,49.986723,8.175329,0.0648213
2017-05-09T20.31.03.535,3,49.986706,8.175315,0.06696026
2017-05-09T20.31.04.511,3,49.986688,8.1753,0.06923096
2017-05-09T20.31.05.516,3,49.986671,8.175287,0.07133741
2017-05-09T20.31.06.512,3,49.986658,8.175277,0.07295009
2017-05-09T20.31.07.519,3,49.986644,8.175268,0.07463455
2017-05-09T20.31.08.511,3,49.986628,8.175258,0.07655195
2017-05-09T20.31.09.523,3,49.986612,8.175246,0.07852713
2017-05-09T20.31.10.521,3,49.986598,8.175233,0.0803402
2017-05-09T20.31.11.539,3,49.986585,8.17522,0.08205875
2017-05-09T20.31.12.559,3,49.98657,8.175199,0.08430289
2017-05-09T20.31.13.551,3,49.986556,8.17518,0.08636896
2017-05-09T20.31.14.512,3,49.986543,8.175158,0.0885052
2017-05-09T20.31.15.519,3,49.986527,8.175142,0.09062034
2017-05-09T20.31.16.544,3,49.986511,8.175129,0.0926276
2017-05-09T20.31.17.523,3,49.986493,8.17512,0.09473
2017-05-09T20.31.18.531,3,49.986476,8.175116,0.09664182
2017-05-09T20.31.19.511,3,49.986459,8.175114,0.09853754
2017-05-09T20.31.20.516,3,49.986443,8.175117,0.10032954
2017-05-09T20.31.21.518,3,49.986431,8.175125,0.10178129
2017-05-09T20.31.22.527,3,49.986421,8.175143,0.10348205
2017-05-09T20.31.23.551,3,49.986411,8.17517,0.10570977
2017-05-09T20.31.24.528,3,49.986406,8.175196,0.10765
2017-05-09T20.31.25.519,3,49.986403,8.175222,0.10953856
2017-05-09T20.31.26.527,3,49.986402,8.175248,0.11140075
2017-05-09T20.31.27.551,3,49.986401,8.175272,0.11312023
2017-05-09T20.31.28.523,3,49.986399,8.175295,0.11477958
2017-05-09T20.31.29.519,3,49.986399,8.175317,0.11635247
2017-05-09T20.31.30.535,3,49.986403,8.175337,0.11784995
