2017-05-09T15.37.54.446,2,jjj
2017-05-09T15.37.54.448,3,49.986938,8.176294,0
2017-05-09T15.37.54.813,3,49.986919,8.176277,0.00243736
2017-05-09T15.38.25.579,3,49.986962,8.176315,0.00793668
2017-05-09T15.38.25.829,3,49.986959,8.176306,0.00866145
2017-05-09T15.38.26.829,3,49.986956,8.176299,0.0092629
2017-05-09T15.38.27.831,3,49.986946,8.17629,0.0105476
2017-05-09T15.38.28.845,3,49.98694,8.176279,0.01157891
2017-05-09T15.38.29.823,3,49.98694,8.176254,0.01336626
2017-05-09T15.38.30.818,3,49.986955,8.176256,0.0150403
2017-05-09T15.38.31.84,3,49.986964,8.176262,0.01612912
