2017-05-09T20.32.20.919,2,jjj
2017-05-09T20.32.39.131,1,vw_polo_9n3
2017-05-09T20.32.43.583,3,49.986271,8.17596,0
2017-05-09T20.32.44.536,3,49.986267,8.17596,0.00044478
2017-05-09T20.32.45.523,3,49.986264,8.17596,0.00077836
2017-05-09T20.32.54.455,3,49.98626,8.175953,0.00144791
2017-05-09T20.33.00.311,1,vw_kaefer
2017-05-09T20.33.03.637,1,vw_kaefer
2017-05-09T20.33.16.392,1,vw_polo_9n3
2017-05-09T20.33.19.543,3,49.986255,8.17596,0.00219596
2017-05-09T20.33.28.223,3,49.986247,8.175967,0.00321664
2017-05-09T20.33.28.244,3,49.98624,8.175972,0.00407317
2017-05-09T20.33.28.245,3,49.986233,8.17598,0.00503908
2017-05-09T20.33.28.245,3,49.986229,8.175991,0.00594259
2017-05-09T20.33.28.274,3,49.986225,8.176004,0.00697297
2017-05-09T20.33.28.275,3,49.98622,8.176017,0.008056
2017-05-09T20.33.28.276,3,49.986213,8.176031,0.00932396
2017-05-09T20.33.28.277,3,49.986206,8.176044,0.01053627
2017-05-09T20.33.28.543,3,49.9862,8.176056,0.0116231
2017-05-09T20.33.29.526,3,49.986191,8.176072,0.01314299
2017-05-09T20.33.30.536,3,49.986184,8.176092,0.01477102
2017-05-09T20.33.31.551,3,49.986177,8.176112,0.01639905
2017-05-09T20.33.32.57,3,49.986168,8.176138,0.01851019
2017-05-09T20.33.33.535,3,49.986157,8.176165,0.02079545
2017-05-09T20.33.34.503,3,49.986148,8.176186,0.02259981
2017-05-09T20.33.35.526,3,49.986143,8.176206,0.024134
2017-05-09T20.33.36.755,3,49.986139,8.176228,0.02576858
2017-05-09T20.33.37.523,3,49.986134,8.176252,0.02757229
2017-05-09T20.33.38.536,3,49.986128,8.176277,0.02948013
2017-05-09T20.33.39.554,3,49.986124,8.176297,0.03097762
2017-05-09T20.33.40.527,3,49.98612,8.176316,0.03240699
2017-05-09T20.33.41.524,3,49.986113,8.176338,0.03416194
2017-05-09T20.33.42.526,3,49.986105,8.176357,0.03578571
2017-05-09T20.33.43.523,3,49.986097,8.176376,0.03740947
2017-05-09T20.33.44.527,3,49.986088,8.176396,0.03915479
2017-05-09T20.33.45.539,3,49.986081,8.176417,0.04084596
2017-05-09T20.33.46.519,3,49.986074,8.176441,0.04273014
2017-05-09T20.33.47.582,3,49.986065,8.176468,0.0449045
2017-05-09T20.33.48.523,3,49.986057,8.176494,0.04696527
2017-05-09T20.33.49.526,3,49.986051,8.176517,0.04873985
2017-05-09T20.33.50.543,3,49.986045,8.176539,0.0504484
2017-05-09T20.33.51.543,3,49.986037,8.176563,0.05238117
2017-05-09T20.33.52.522,3,49.986029,8.176588,0.05437768
2017-05-09T20.33.53.537,3,49.98602,8.176609,0.05618205
2017-05-09T20.33.54.522,3,49.98601,8.176629,0.05799342
2017-05-09T20.33.55.536,3,49.986001,8.176647,0.05962366
2017-05-09T20.33.56.528,3,49.985992,8.176667,0.06136898
2017-05-09T20.33.57.537,3,49.985983,8.176684,0.06294339
2017-05-09T20.33.58.555,3,49.985975,8.176702,0.06450783
2017-05-09T20.33.59.539,3,49.985968,8.176719,0.06595113
2017-05-09T20.34.00.495,3,49.985961,8.176736,0.06739443
2017-05-09T20.34.01.519,3,49.985951,8.176754,0.06909519
2017-05-09T20.34.02.522,3,49.985943,8.176775,0.07084034
2017-05-09T20.34.03.523,3,49.985935,8.176798,0.07270993
2017-05-09T20.34.04.515,3,49.985927,8.176818,0.07439396
2017-05-09T20.34.05.515,3,49.985919,8.176834,0.07584306
2017-05-09T20.34.06.526,3,49.985907,8.176844,0.07735687
2017-05-09T20.34.07.555,3,49.985893,8.17685,0.07897163
2017-05-09T20.34.08.535,3,49.98588,8.176862,0.08065259
2017-05-09T20.34.09.536,3,49.985867,8.176878,0.082496
2017-05-09T20.34.10.503,3,49.985857,8.176893,0.08404084
2017-05-09T20.34.11.523,3,49.985846,8.17691,0.08576518
2017-05-09T20.34.12.536,3,49.985838,8.176929,0.08738895
2017-05-09T20.34.13.522,3,49.98583,8.176951,0.08919598
2017-05-09T20.34.14.542,3,49.985822,8.176971,0.09088002
2017-05-09T20.34.15.527,3,49.985809,8.176988,0.09276862
2017-05-09T20.34.16.518,3,49.985794,8.177004,0.09479113
2017-05-09T20.34.17.518,3,49.985778,8.177016,0.09676632
2017-05-09T20.34.18.539,3,49.98576,8.177025,0.09886871
2017-05-09T20.34.19.523,3,49.985744,8.17703,0.10068339
2017-05-09T20.34.20.538,3,49.985726,8.177032,0.10269
2017-05-09T20.34.21.522,3,49.985709,8.177032,0.10458032
2017-05-09T20.34.22.527,3,49.98569,8.177025,0.10675149
2017-05-09T20.34.23.527,3,49.985667,8.177014,0.10942716
2017-05-09T20.34.24.535,3,49.985642,8.176998,0.1124332
2017-05-09T20.34.25.563,3,49.985619,8.17698,0.11529623
2017-05-09T20.34.26.543,3,49.985601,8.176968,0.11747387
2017-05-09T20.34.27.526,3,49.985584,8.176958,0.11949487
2017-05-09T20.34.28.535,3,49.985567,8.176955,0.12139732
2017-05-09T20.34.29.527,3,49.985551,8.176961,0.12322742
2017-05-09T20.34.30.522,3,49.985535,8.176969,0.12509622
2017-05-09T20.34.31.537,3,49.985518,8.176979,0.12711723
2017-05-09T20.34.32.518,3,49.985501,8.176989,0.12913823
2017-05-09T20.34.33.542,3,49.985486,8.176997,0.1309015
2017-05-09T20.34.34.523,3,49.985471,8.177005,0.13266477
2017-05-09T20.34.35.542,3,49.985457,8.177011,0.13427952
2017-05-09T20.34.36.542,3,49.985444,8.17702,0.13586181
2017-05-09T20.34.37.53,3,49.985433,8.177032,0.13735585
2017-05-09T20.34.38.542,3,49.985427,8.177047,0.13861888
2017-05-09T20.34.39.542,3,49.98542,8.177069,0.14037386
2017-05-09T20.34.40.53,3,49.985413,8.177094,0.14232339
2017-05-09T20.34.41.519,3,49.985407,8.177115,0.14396637
2017-05-09T20.34.42.53,3,49.985402,8.177137,0.14563466
2017-05-09T20.34.43.538,3,49.985398,8.177159,0.14726926
2017-05-09T20.34.44.566,3,49.985394,8.177183,0.14904188
2017-05-09T20.34.45.526,3,49.985389,8.177208,0.15091377
2017-05-09T20.34.46.547,3,49.985384,8.177225,0.15225033
2017-05-09T20.34.47.53,3,49.985379,8.177244,0.15371813
2017-05-09T20.34.48.542,3,49.985375,8.177269,0.15556005
2017-05-09T20.34.49.543,3,49.985371,8.177296,0.15754104
2017-05-09T20.34.50.53,3,49.985367,8.177318,0.15917564
2017-05-09T20.35.00.062,3,49.985363,8.177335,0.1604699
2017-05-09T20.35.00.098,3,49.985358,8.17735,0.1616779
2017-05-09T20.35.00.105,3,49.985355,8.177363,0.1626654
2017-05-09T20.35.00.106,3,49.985351,8.177371,0.16338996
2017-05-09T20.35.00.126,3,49.985344,8.177375,0.1642192
2017-05-09T20.35.00.126,3,49.985335,8.177376,0.1652225
2017-05-09T20.35.00.127,3,49.985324,8.177371,0.16649681
2017-05-09T20.35.00.145,3,49.985315,8.177366,0.1675595
2017-05-09T20.35.00.146,3,49.985308,8.177362,0.16838874
2017-05-09T20.35.01.531,3,49.985303,8.177362,0.16894472
2017-05-09T20.35.03.119,1,vw_golf_iv
2017-05-09T20.35.07.571,3,49.985297,8.17736,0.16962704
2017-05-09T20.35.09.53,3,49.98529,8.177355,0.17048357
2017-05-09T20.35.17.77,3,49.985283,8.177358,0.17129094
2017-05-09T20.35.17.814,3,49.985275,8.177359,0.17218337
