@relation vehicles.arff

@attribute makemodel {porsche_911,vw_golf_iv,opel_corsa}
@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric

@data
porsche_911,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.024390243902439025,0.008130081300813009,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.032520325203252036,0.008130081300813009,0.008130081300813009,0.024390243902439025,0.0,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.008130081300813009,0.0,0.0,0.0,0.032520325203252036,0.016260162601626018,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.016260162601626018,0.0,0.008130081300813009,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.0,0.016260162601626018,0.0,0.0,0.008130081300813009,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,0.016260162601626018,0.0,0.04878048780487806,0.0,0.008130081300813009,0.016260162601626018,0.024390243902439025,0.008130081300813009,0.008130081300813009,0.0,0.0,0.016260162601626018,0.016260162601626018,0.008130081300813009,0.0,0.09756097560975611,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.04065040650406505,0.0,0.008130081300813009,0.024390243902439025,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.016260162601626018,0.008130081300813009,0.0,0.016260162601626018,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.04065040650406505,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0
porsche_911,0.05957446808510638,0.0,0.00851063829787234,0.0,0.0,0.02553191489361702,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.0,0.0,0.0,0.0,0.012765957446808512,0.01702127659574468,0.00425531914893617,0.0,0.0,0.0,0.00851063829787234,0.0,0.0,0.0,0.0,0.03404255319148936,0.01702127659574468,0.0,0.03829787234042553,0.0,0.0,0.0,0.0,0.01702127659574468,0.03404255319148936,0.0,0.02127659574468085,0.0,0.0,0.00425531914893617,0.0,0.00851063829787234,0.0,0.02127659574468085,0.00851063829787234,0.00425531914893617,0.012765957446808512,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.00425531914893617,0.012765957446808512,0.0,0.02127659574468085,0.00425531914893617,0.00425531914893617,0.0,0.01702127659574468,0.0,0.0,0.0,0.00425531914893617,0.00425531914893617,0.0,0.00425531914893617,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.02553191489361702,0.00425531914893617,0.0,0.012765957446808512,0.00425531914893617,0.00425531914893617,0.02978723404255319,0.0,0.00425531914893617,0.02978723404255319,0.0,0.02127659574468085,0.0,0.0,0.0,0.00851063829787234,0.0,0.09361702127659578,0.0,0.0,0.00425531914893617,0.0,0.00425531914893617,0.00851063829787234,0.0,0.0,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.0,0.012765957446808512,0.00851063829787234,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.03829787234042553,0.00851063829787234,0.0,0.01702127659574468,0.0,0.0,0.0,0.0,0.00425531914893617,0.00425531914893617,0.01702127659574468,0.0,0.00425531914893617,0.01702127659574468,0.012765957446808512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.02127659574468085,0.0,0.00425531914893617,0.0,0.03404255319148936,0.00851063829787234,0.0,0.03829787234042553,0.00425531914893617
porsche_911,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.039735099337748346,0.013245033112582781,0.033112582781456956,0.0,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,0.0,0.039735099337748346,0.006622516556291391,0.026490066225165563,0.0,0.0,0.006622516556291391,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,0.019867549668874173,0.006622516556291391,0.0,0.0,0.019867549668874173,0.0,0.0,0.013245033112582781,0.0,0.0,0.0,0.006622516556291391,0.0,0.013245033112582781,0.06622516556291391,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.013245033112582781,0.0,0.0,0.052980132450331126,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.0,0.006622516556291391,0.0,0.046357615894039736,0.0,0.006622516556291391,0.0,0.019867549668874173,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.013245033112582781,0.026490066225165563,0.0,0.0,0.006622516556291391,0.0,0.013245033112582781,0.13245033112582788,0.0,0.026490066225165563,0.0,0.0,0.019867549668874173,0.006622516556291391,0.006622516556291391,0.0,0.006622516556291391,0.0,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.019867549668874173,0.013245033112582781,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.013245033112582781
porsche_911,0.008130081300813009,0.016260162601626018,0.008130081300813009,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.008130081300813009,0.024390243902439025,0.0,0.008130081300813009,0.0,0.024390243902439025,0.0,0.0,0.008130081300813009,0.016260162601626018,0.10569105691056913,0.008130081300813009,0.016260162601626018,0.0,0.008130081300813009,0.0,0.016260162601626018,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.016260162601626018,0.0,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.024390243902439025,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.05691056910569107,0.0,0.016260162601626018,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.04878048780487806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487806,0.008130081300813009,0.0,0.008130081300813009,0.0,0.032520325203252036,0.0,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018
porsche_911,0.01764705882352941,0.0,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.011764705882352941,0.0058823529411764705,0.011764705882352941,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.052941176470588235,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.058823529411764705,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.0058823529411764705,0.029411764705882353,0.01764705882352941,0.0,0.0058823529411764705,0.0,0.041176470588235294,0.011764705882352941,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.011764705882352941,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.01764705882352941,0.0058823529411764705,0.0,0.011764705882352941,0.0,0.011764705882352941,0.047058823529411764,0.0,0.041176470588235294,0.0,0.0,0.0,0.0,0.0,0.0823529411764706,0.0058823529411764705,0.0,0.041176470588235294,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.0058823529411764705,0.0,0.06470588235294117,0.0,0.0,0.0,0.0,0.01764705882352941,0.0058823529411764705,0.01764705882352941,0.0,0.0,0.01764705882352941,0.01764705882352941,0.0,0.01764705882352941,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0
porsche_911,0.0,0.018750000000000003,0.00625,0.0,0.0,0.03125,0.00625,0.00625,0.00625,0.0125,0.0,0.03125,0.049999999999999996,0.00625,0.00625,0.018750000000000003,0.0,0.025,0.00625,0.0125,0.00625,0.025,0.0125,0.0375,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.06249999999999999,0.00625,0.0125,0.0,0.00625,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.018750000000000003,0.0,0.00625,0.0125,0.025,0.0,0.0,0.0,0.0,0.0125,0.025,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125,0.00625,0.00625,0.04375,0.0,0.0,0.0,0.018750000000000003,0.0,0.04375,0.0125,0.00625,0.018750000000000003,0.0125,0.00625,0.0,0.0,0.0,0.0125,0.0,0.00625,0.0,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0125,0.0,0.00625,0.0125,0.0,0.0,0.00625,0.00625,0.0,0.025,0.00625,0.0125,0.0,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.00625,0.0,0.00625,0.0,0.0,0.0,0.0,0.018750000000000003,0.0,0.00625,0.0,0.0,0.00625,0.0125,0.0125,0.0,0.00625,0.0,0.0,0.00625,0.0
porsche_911,0.014563106796116504,0.0048543689320388345,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.02427184466019417,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0436893203883495,0.0,0.0,0.029126213592233004,0.0,0.0,0.009708737864077669,0.0,0.0,0.014563106796116504,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.0,0.014563106796116504,0.009708737864077669,0.02427184466019417,0.009708737864077669,0.014563106796116504,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0048543689320388345,0.014563106796116504,0.0,0.019417475728155338,0.0048543689320388345,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.0,0.0048543689320388345,0.0,0.009708737864077669,0.0,0.0048543689320388345,0.0,0.0,0.014563106796116504,0.0048543689320388345,0.0,0.0048543689320388345,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.033980582524271837,0.0,0.019417475728155338,0.019417475728155338,0.0,0.009708737864077669,0.0,0.0,0.0,0.014563106796116504,0.0,0.033980582524271837,0.0,0.0,0.033980582524271837,0.0,0.029126213592233004,0.0,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.014563106796116504,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.087378640776699,0.009708737864077669,0.0048543689320388345,0.06310679611650484,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.014563106796116504,0.0436893203883495,0.019417475728155338,0.0,0.009708737864077669,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0,0.009708737864077669,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.033980582524271837,0.0,0.0,0.0,0.0048543689320388345
porsche_911,0.006944444444444444,0.0,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.0,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.006944444444444444,0.0,0.0,0.013888888888888888,0.0,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.020833333333333332,0.013888888888888888,0.0,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.04166666666666667,0.027777777777777776,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.013888888888888888,0.006944444444444444,0.0,0.027777777777777776,0.0,0.013888888888888888,0.027777777777777776,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111115,0.0,0.0,0.027777777777777776,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.04166666666666667,0.0,0.0,0.13194444444444448,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.006944444444444444,0.0,0.0,0.04861111111111112,0.013888888888888888,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.0,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.020833333333333332
porsche_911,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.0449438202247191,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.056179775280898875,0.033707865168539325,0.0,0.0,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.02247191011235955,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.02247191011235955,0.0,0.0,0.0,0.011235955056179775,0.0,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.02247191011235955,0.011235955056179775,0.033707865168539325,0.02247191011235955,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.033707865168539325,0.0
porsche_911,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.012987012987012988,0.0,0.025974025974025976,0.0,0.0,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.03896103896103896,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.012987012987012988,0.0,0.03896103896103896,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.07792207792207793,0.012987012987012988,0.0,0.0,0.0,0.0,0.12987012987012989,0.0,0.0,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.025974025974025976,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.03896103896103896,0.0,0.03896103896103896,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0
porsche_911,0.046511627906976744,0.03488372093023256,0.05813953488372093,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.0,0.03488372093023256,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.023255813953488372,0.0,0.0,0.011627906976744186,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.09302325581395349,0.03488372093023256,0.0,0.09302325581395349,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.011627906976744186,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porsche_911,0.0,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.044444444444444446,0.011111111111111112,0.0,0.05555555555555556,0.0,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.03333333333333333,0.011111111111111112,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.05555555555555556,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.011111111111111112,0.03333333333333333,0.0,0.0,0.011111111111111112,0.0,0.0,0.022222222222222223,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.0,0.0,0.0
porsche_911,0.01834862385321101,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.027522935779816515,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.05504587155963303,0.027522935779816515,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.027522935779816515,0.027522935779816515,0.0,0.01834862385321101,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0,0.009174311926605505,0.0,0.009174311926605505,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.0,0.045871559633027525,0.0,0.009174311926605505,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.0,0.0,0.0,0.0,0.009174311926605505,0.01834862385321101,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0,0.0,0.027522935779816515,0.0,0.009174311926605505,0.009174311926605505,0.0,0.01834862385321101,0.0,0.0,0.009174311926605505,0.01834862385321101,0.0,0.0,0.0,0.0,0.009174311926605505,0.027522935779816515,0.009174311926605505,0.0,0.01834862385321101,0.0,0.01834862385321101,0.0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.0
